name,price,first_name,last_name,above_100
Raymond Yu,162.86,Raymond,Yu,True
Stephen Hill,156.02,Stephen,Hill,True
Ryan Young,145.25,Ryan,Young,True
Kevin Turner,274.21,Kevin,Turner,True
Scott Bonilla,232.66,Scott,Bonilla,True
Scott Smith,21.08,Scott,Smith,False
Jill George,217.45,Jill,George,True
Anthony Odonnell,25.69,Anthony,Odonnell,False
Kenneth Walton,94.96,Kenneth,Walton,False
Tammy Dixon,71.24,Tammy,Dixon,False
Mary Herring,85.53,Mary,Herring,False
David Harris,99.86,David,Harris,False
Holly Jenkins,232.85,Holly,Jenkins,True
Kristen Hall,271.04,Kristen,Hall,True
Vanessa Hernandez,240.84,Vanessa,Hernandez,True
Lindsey Baker,215.38,Lindsey,Baker,True
Jessica Cooper,271.59,Jessica,Cooper,True
Daniel Garcia,54.38,Daniel,Garcia,False
Brandon Proctor,244.59,Brandon,Proctor,True
Ray Moore,81.09,Ray,Moore,False
Thomas Hughes,274.82,Thomas,Hughes,True
Cheyenne Moreno,268.59,Cheyenne,Moreno,True
Erika Hill,268.79,Erika,Hill,True
William Wright,135.64,William,Wright,True
Joshua Hurley,163.88,Joshua,Hurley,True
Allen Luna,202.49,Allen,Luna,True
David Forbes,161.04,David,Forbes,True
Jeffrey Ross,124.97,Jeffrey,Ross,True
Yolanda Morris,6.48,Yolanda,Morris,False
Amy Webster,246.7,Amy,Webster,True
Joseph Lopez,208.55,Joseph,Lopez,True
Robert Miller,259.38,Robert,Miller,True
Courtney Lopez,187.95,Courtney,Lopez,True
Karen Harris,213.99,Karen,Harris,True
George Spencer,187.63,George,Spencer,True
Kenneth Williamson,100.04,Kenneth,Williamson,True
Eric Roberts,159.67,Eric,Roberts,True
Daniel Mckinney,91.14,Daniel,Mckinney,False
William Armstrong,26.91,William,Armstrong,False
Stephanie Rangel,63.71,Stephanie,Rangel,False
Cody Nichols,34.73,Cody,Nichols,False
Charles White,171.07,Charles,White,True
Jennifer Ortiz,77.7,Jennifer,Ortiz,False
Ryan Hampton,250.66,Ryan,Hampton,True
Jacqueline Soto,297.64,Jacqueline,Soto,True
Ashley Jones,293.89,Ashley,Jones,True
Thomas Torres,67.0,Thomas,Torres,False
Bruce Browning,55.08,Bruce,Browning,False
Charles Holt,186.36,Charles,Holt,True
Matthew Rodgers,203.81,Matthew,Rodgers,True
Jeremiah Robertson,143.99,Jeremiah,Robertson,True
Jeffery Barry,49.92,Jeffery,Barry,False
Katherine Berry,214.01,Katherine,Berry,True
Zachary Holmes,146.21,Zachary,Holmes,True
Luis Peters,48.44,Luis,Peters,False
Rebecca Castillo,234.25,Rebecca,Castillo,True
Shannon Gilbert,60.99,Shannon,Gilbert,False
Jessica Parker,161.68,Jessica,Parker,True
Bradley Anderson MD,238.48,Bradley,Anderson,True
Adrian Perez,125.42,Adrian,Perez,True
Matthew Green,233.64,Matthew,Green,True
Michelle Price,61.87,Michelle,Price,False
Phillip Meyer,21.93,Phillip,Meyer,False
Amanda Brown,217.31,Amanda,Brown,True
Julie Phillips,63.55,Julie,Phillips,False
Joseph Weber,156.85,Joseph,Weber,True
Charles Mack,279.63,Charles,Mack,True
John Tucker,140.64,John,Tucker,True
Dana Wilson,77.13,Dana,Wilson,False
Henry Howard,238.77,Henry,Howard,True
William Garcia,267.78,William,Garcia,True
Matthew Miller,141.54,Matthew,Miller,True
Joseph Sanchez,138.55,Joseph,Sanchez,True
Cory Christensen,66.04,Cory,Christensen,False
Jamie Mccullough,6.66,Jamie,Mccullough,False
Jose Smith,45.24,Jose,Smith,False
Christine Andrews,95.04,Christine,Andrews,False
Justin Taylor,253.37,Justin,Taylor,True
Dylan Sanchez,258.19,Dylan,Sanchez,True
Megan Watson,231.31,Megan,Watson,True
Reginald Bell,261.18,Reginald,Bell,True
James Bell,142.18,James,Bell,True
Jennifer Cooper,220.06,Jennifer,Cooper,True
Tanya Wagner,217.92,Tanya,Wagner,True
Henry Curtis,99.23,Henry,Curtis,False
Cassandra Elliott,198.92,Cassandra,Elliott,True
Pedro Mitchell,287.89,Pedro,Mitchell,True
Ray Mccarty,68.13,Ray,Mccarty,False
Riley Gomez,63.55,Riley,Gomez,False
Shelby Price,200.61,Shelby,Price,True
Briana Marshall,101.7,Briana,Marshall,True
Melissa Clark,257.39,Melissa,Clark,True
Patrick Mays,214.09,Patrick,Mays,True
Scott Harris,67.5,Scott,Harris,False
Bonnie Franklin,198.94,Bonnie,Franklin,True
Maria Powell,37.74,Maria,Powell,False
Brian Rhodes,65.63,Brian,Rhodes,False
Ashley Morris,64.05,Ashley,Morris,False
Kenneth Holmes,245.78,Kenneth,Holmes,True
Adam Garcia,99.76,Adam,Garcia,False
Matthew Johnson,295.03,Matthew,Johnson,True
Randy Aguirre,277.15,Randy,Aguirre,True
Michael Garcia,196.21,Michael,Garcia,True
Henry Johnson Jr.,48.32,Henry,Johnson,False
Christopher Stark,193.56,Christopher,Stark,True
Scott Dodson,159.82,Scott,Dodson,True
Laura Faulkner,201.04,Laura,Faulkner,True
Joseph Patterson,91.88,Joseph,Patterson,False
Vanessa Johnson,218.5,Vanessa,Johnson,True
Joe Moody,141.93,Joe,Moody,True
Robert Kelley,101.44,Robert,Kelley,True
Justin Mack,143.45,Justin,Mack,True
Anna Gray,146.05,Anna,Gray,True
Christopher Lee,124.13,Christopher,Lee,True
Mrs. Sara Garrett,276.26,Mrs.,Sara,True
Wendy Sanchez,110.36,Wendy,Sanchez,True
Dr. Maria Hall,143.93,Dr.,Maria,True
Mr. James Hall,299.21,Mr.,James,True
Robert Cabrera,157.19,Robert,Cabrera,True
Megan Morrison,209.56,Megan,Morrison,True
Jaime Mcdaniel,130.4,Jaime,Mcdaniel,True
Joseph Williams,270.18,Joseph,Williams,True
Kevin Madden,134.16,Kevin,Madden,True
Philip Cruz,40.94,Philip,Cruz,False
Andrew Shaw,58.1,Andrew,Shaw,False
Jessica Sexton,229.61,Jessica,Sexton,True
Stephen Campos,165.82,Stephen,Campos,True
Robert Griffith,185.68,Robert,Griffith,True
Jack Jensen,153.54,Jack,Jensen,True
John Aguilar,61.54,John,Aguilar,False
Daniel Armstrong,88.32,Daniel,Armstrong,False
Jesus Meyer,152.83,Jesus,Meyer,True
Troy Butler,20.27,Troy,Butler,False
Jody Reed,94.15,Jody,Reed,False
Gloria Hartman,263.32,Gloria,Hartman,True
Melissa Mcbride,178.73,Melissa,Mcbride,True
Robert Allen,175.38,Robert,Allen,True
Phillip Evans,89.68,Phillip,Evans,False
Philip Banks,162.13,Philip,Banks,True
Janet King,96.56,Janet,King,False
Susan Donovan,81.96,Susan,Donovan,False
Michael Pierce,262.18,Michael,Pierce,True
Michael Serrano,198.46,Michael,Serrano,True
Joseph Brown,242.79,Joseph,Brown,True
Michael Powell,247.67,Michael,Powell,True
Richard Martin,7.05,Richard,Martin,False
Alexander Lowe,209.4,Alexander,Lowe,True
Brenda Turner,200.99,Brenda,Turner,True
Jennifer Conrad,261.48,Jennifer,Conrad,True
Catherine Kirk,82.26,Catherine,Kirk,False
Andrea Gaines,93.92,Andrea,Gaines,False
Madison Nguyen,174.95,Madison,Nguyen,True
Tony Reese,253.76,Tony,Reese,True
Terri Powell,182.08,Terri,Powell,True
David Wells,222.39,David,Wells,True
Timothy Mitchell,138.85,Timothy,Mitchell,True
Kimberly Oconnor,72.18,Kimberly,Oconnor,False
Anthony Smith,32.87,Anthony,Smith,False
Roberta Garza,299.07,Roberta,Garza,True
Terry Bennett,188.24,Terry,Bennett,True
Mrs. Tiffany Gomez,239.61,Mrs.,Tiffany,True
Katherine Franklin,167.7,Katherine,Franklin,True
Sherry Martin,146.1,Sherry,Martin,True
Robert Li,277.4,Robert,Li,True
Jesse Miller,80.45,Jesse,Miller,False
Kevin Jones,27.07,Kevin,Jones,False
Rhonda Young,236.01,Rhonda,Young,True
Melissa Campbell,55.11,Melissa,Campbell,False
Tony Shepherd,83.76,Tony,Shepherd,False
Sherry Gonzalez,22.18,Sherry,Gonzalez,False
Ashlee Austin,205.48,Ashlee,Austin,True
David Brown,50.89,David,Brown,False
Marc Meyer,211.89,Marc,Meyer,True
Jennifer Vega,186.3,Jennifer,Vega,True
Denise Glass,8.68,Denise,Glass,False
Emily Christian,141.74,Emily,Christian,True
Billy Knight,104.38,Billy,Knight,True
Shane Davis,298.81,Shane,Davis,True
Laura Harding,129.22,Laura,Harding,True
Zachary Payne,70.62,Zachary,Payne,False
Jeffery Leon,96.0,Jeffery,Leon,False
Jennifer Martin,114.5,Jennifer,Martin,True
Lori Zimmerman,61.19,Lori,Zimmerman,False
Katie Mcgee,14.33,Katie,Mcgee,False
Michael Parker,128.75,Michael,Parker,True
Robert Atkins,206.5,Robert,Atkins,True
Stephanie Brown,162.74,Stephanie,Brown,True
Erin Paul,120.7,Erin,Paul,True
Kristina Torres,108.84,Kristina,Torres,True
Aaron Wilson,2.92,Aaron,Wilson,False
Timothy Scott,160.56,Timothy,Scott,True
Ronald Carter,26.53,Ronald,Carter,False
Catherine Smith,234.51,Catherine,Smith,True
Mrs. Catherine Rivers,257.17,Mrs.,Catherine,True
Cynthia White,93.34,Cynthia,White,False
Shawn Rojas,81.57,Shawn,Rojas,False
Evan Bradford,83.9,Evan,Bradford,False
Samuel Lee,154.39,Samuel,Lee,True
John Leon,54.79,John,Leon,False
Karen Lopez,254.4,Karen,Lopez,True
Rebekah Jackson,190.93,Rebekah,Jackson,True
Melissa Hogan,46.11,Melissa,Hogan,False
Megan Wilson,201.01,Megan,Wilson,True
Justin Roberts,283.3,Justin,Roberts,True
Ashley Fernandez,11.75,Ashley,Fernandez,False
Terry Oliver,124.29,Terry,Oliver,True
Jennifer Weaver,268.86,Jennifer,Weaver,True
Mr. Timothy Ortega,130.63,Mr.,Timothy,True
Brittany Ellison,94.14,Brittany,Ellison,False
Aaron Clark,208.95,Aaron,Clark,True
Michael Johnson,85.66,Michael,Johnson,False
Heather Jones,13.51,Heather,Jones,False
Carly Estrada,40.28,Carly,Estrada,False
Alexandra Hopkins,177.98,Alexandra,Hopkins,True
Brittany Short,85.2,Brittany,Short,False
Julie Hopkins,79.72,Julie,Hopkins,False
Crystal Long,149.2,Crystal,Long,True
Jack Jackson,223.76,Jack,Jackson,True
Amber Smith,61.9,Amber,Smith,False
Christina Cross,103.01,Christina,Cross,True
Tina Dickerson,99.81,Tina,Dickerson,False
Chase Chavez,287.65,Chase,Chavez,True
Shelby Williams,93.43,Shelby,Williams,False
Leonard Hamilton,272.73,Leonard,Hamilton,True
Shannon Jones,286.74,Shannon,Jones,True
David Goodwin,58.16,David,Goodwin,False
Stephen Blankenship,162.16,Stephen,Blankenship,True
Jacqueline Stanton,100.06,Jacqueline,Stanton,True
Allison Callahan,53.81,Allison,Callahan,False
Kathy Phillips,233.34,Kathy,Phillips,True
Frank Schaefer,196.77,Frank,Schaefer,True
Stephanie Ross,79.78,Stephanie,Ross,False
Donald Norman,89.28,Donald,Norman,False
Mitchell Fleming,282.86,Mitchell,Fleming,True
Derek Romero,4.6,Derek,Romero,False
Danny Simmons,179.64,Danny,Simmons,True
Beth Hall,172.28,Beth,Hall,True
Monica Clark,33.09,Monica,Clark,False
Michael Rodriguez,63.49,Michael,Rodriguez,False
Emily Davis,211.91,Emily,Davis,True
Samantha Arnold,185.76,Samantha,Arnold,True
Adam Davidson,228.77,Adam,Davidson,True
Kristen Wallace,250.59,Kristen,Wallace,True
Michael Johnson,8.61,Michael,Johnson,False
Richard Flores,209.83,Richard,Flores,True
Nicole Page,32.89,Nicole,Page,False
Anna Crawford,14.41,Anna,Crawford,False
David Stokes,244.93,David,Stokes,True
Jennifer Jimenez,47.76,Jennifer,Jimenez,False
John Howell,76.49,John,Howell,False
Lacey Cochran,30.26,Lacey,Cochran,False
Jessica Burns,145.12,Jessica,Burns,True
Matthew Blevins,111.05,Matthew,Blevins,True
Sabrina Young,271.57,Sabrina,Young,True
Ricardo Brown,56.61,Ricardo,Brown,False
Wesley Combs,79.21,Wesley,Combs,False
Heather Conley,291.42,Heather,Conley,True
Lauren Chen,154.68,Lauren,Chen,True
Penny Lopez,96.18,Penny,Lopez,False
Kristin Baker,176.23,Kristin,Baker,True
Jacqueline Wilson,9.75,Jacqueline,Wilson,False
Becky Robinson,78.29,Becky,Robinson,False
Greg Hendrix,72.59,Greg,Hendrix,False
Brandon Erickson,190.5,Brandon,Erickson,True
Theresa Ross,225.88,Theresa,Ross,True
Julian Nguyen,70.1,Julian,Nguyen,False
Charles Shields,148.17,Charles,Shields,True
Adriana Perez,263.28,Adriana,Perez,True
Melissa Jackson,138.63,Melissa,Jackson,True
William Ortiz,118.71,William,Ortiz,True
Mark Johnson,84.66,Mark,Johnson,False
Troy Phillips,152.81,Troy,Phillips,True
Sarah Porter,151.49,Sarah,Porter,True
Mark Scott,157.07,Mark,Scott,True
Joseph Sullivan,30.4,Joseph,Sullivan,False
Andrew Ryan,11.76,Andrew,Ryan,False
Paula Dixon,160.45,Paula,Dixon,True
Dr. Emily Hernandez,142.54,Dr.,Emily,True
Donald Jimenez,77.56,Donald,Jimenez,False
Mr. William Parker,180.19,Mr.,William,True
Austin Stevens,261.43,Austin,Stevens,True
Heather Rogers,284.22,Heather,Rogers,True
Christopher Cline,46.3,Christopher,Cline,False
Victoria Lawson,122.36,Victoria,Lawson,True
James Cordova,8.08,James,Cordova,False
Denise Smith,39.92,Denise,Smith,False
Amanda Myers,163.23,Amanda,Myers,True
Johnny Mooney,60.14,Johnny,Mooney,False
Corey Spencer,105.76,Corey,Spencer,True
Jacqueline Davis,131.12,Jacqueline,Davis,True
Kayla Davis,183.98,Kayla,Davis,True
Bradley Poole,243.48,Bradley,Poole,True
William Pierce,19.76,William,Pierce,False
Brianna Berg,17.1,Brianna,Berg,False
Jimmy Fischer,119.71,Jimmy,Fischer,True
Frances Harris,93.44,Frances,Harris,False
Kenneth Benton,197.47,Kenneth,Benton,True
Christopher Newman,275.36,Christopher,Newman,True
Rebecca Jackson,38.46,Rebecca,Jackson,False
Veronica Bradshaw,242.93,Veronica,Bradshaw,True
Catherine Allen,80.67,Catherine,Allen,False
Michael Martinez,265.98,Michael,Martinez,True
Andrea Carrillo,212.87,Andrea,Carrillo,True
Kelly Bailey,167.2,Kelly,Bailey,True
Kerry Byrd,61.24,Kerry,Byrd,False
Gregory Lambert,132.02,Gregory,Lambert,True
Dale Anderson,293.05,Dale,Anderson,True
Jacob Sherman,152.48,Jacob,Sherman,True
Samantha Sullivan,233.0,Samantha,Sullivan,True
David Webb,253.99,David,Webb,True
Tonya Green,5.38,Tonya,Green,False
Alexis Lane,40.17,Alexis,Lane,False
Joyce Cannon,19.79,Joyce,Cannon,False
Anne Ray,151.73,Anne,Ray,True
Karen Williams,253.28,Karen,Williams,True
Dr. Paul Jones,276.32,Dr.,Paul,True
Sheena Krause,45.02,Sheena,Krause,False
Luis Wallace,32.61,Luis,Wallace,False
Robert Shepherd,219.24,Robert,Shepherd,True
Robert Scott,20.98,Robert,Scott,False
Danielle Tran,28.53,Danielle,Tran,False
Carlos Johnson,237.3,Carlos,Johnson,True
Crystal Hansen,251.5,Crystal,Hansen,True
Judy Schneider,182.76,Judy,Schneider,True
Jeff Freeman,19.4,Jeff,Freeman,False
Crystal Brady,70.87,Crystal,Brady,False
Samantha Henson,157.56,Samantha,Henson,True
Daniel Sims,16.16,Daniel,Sims,False
Connie Day,226.11,Connie,Day,True
Dylan Lee,281.3,Dylan,Lee,True
Christian Lee,227.99,Christian,Lee,True
Deanna Stephens,279.3,Deanna,Stephens,True
David Perry,208.48,David,Perry,True
Charles Villegas,294.32,Charles,Villegas,True
Sharon Clark,14.75,Sharon,Clark,False
Christina Sanders,121.23,Christina,Sanders,True
Jeffrey Hinton,74.67,Jeffrey,Hinton,False
Gina Harris,110.6,Gina,Harris,True
Alex Tapia,51.34,Alex,Tapia,False
Justin White,155.16,Justin,White,True
Jacob Woods,66.66,Jacob,Woods,False
Rachel Browning,136.84,Rachel,Browning,True
Marissa Jones,270.37,Marissa,Jones,True
Sean Watson,118.74,Sean,Watson,True
Elijah Roy,22.36,Elijah,Roy,False
Stephanie Oneal,237.35,Stephanie,Oneal,True
Stephanie Maldonado,204.15,Stephanie,Maldonado,True
Jay Williams,79.94,Jay,Williams,False
Jeffery Rodriguez,140.57,Jeffery,Rodriguez,True
Margaret Guzman,144.95,Margaret,Guzman,True
Lori Willis,62.9,Lori,Willis,False
John Fernandez Jr.,92.39,John,Fernandez,False
Dr. Christina Valdez,34.8,Dr.,Christina,False
Courtney Simpson,206.62,Courtney,Simpson,True
Timothy Martin,56.98,Timothy,Martin,False
Kelly Scott,193.55,Kelly,Scott,True
Mr. Joseph Ward,278.15,Mr.,Joseph,True
Brady Gonzalez,89.05,Brady,Gonzalez,False
Linda Mcdonald,72.98,Linda,Mcdonald,False
Donna Yates,185.71,Donna,Yates,True
Kimberly Hopkins,32.99,Kimberly,Hopkins,False
Aaron Keith,93.45,Aaron,Keith,False
Nicholas Cook,239.54,Nicholas,Cook,True
Erica Gonzales,256.39,Erica,Gonzales,True
Brian Rodriguez,254.08,Brian,Rodriguez,True
Melissa Schultz,213.85,Melissa,Schultz,True
Nancy Williams,106.04,Nancy,Williams,True
Kathryn Barrera,144.2,Kathryn,Barrera,True
William King,114.53,William,King,True
Kristen Martin,184.11,Kristen,Martin,True
Christopher Lester,254.15,Christopher,Lester,True
Kathleen Robinson,53.28,Kathleen,Robinson,False
Katherine Ward,203.28,Katherine,Ward,True
Angelica Delgado,130.6,Angelica,Delgado,True
Stephanie Robertson,64.64,Stephanie,Robertson,False
William Burke,46.84,William,Burke,False
Michele Hurley,253.76,Michele,Hurley,True
Ashley Rogers,29.59,Ashley,Rogers,False
Jennifer Kim,38.4,Jennifer,Kim,False
Corey Roth,280.81,Corey,Roth,True
Rickey Hill,123.52,Rickey,Hill,True
Erika Stewart,150.81,Erika,Stewart,True
Gabriella Conner,21.78,Gabriella,Conner,False
Madison Owen,286.04,Madison,Owen,True
Alicia Kaufman,90.03,Alicia,Kaufman,False
Gregory Allen,248.55,Gregory,Allen,True
Emma Morse,161.27,Emma,Morse,True
Alicia Dean,120.54,Alicia,Dean,True
Christina Johnson,96.86,Christina,Johnson,False
Emily Acevedo,51.03,Emily,Acevedo,False
Valerie Boyd PhD,39.18,Valerie,Boyd,False
Harold Lucero,290.11,Harold,Lucero,True
Sabrina Marshall,109.39,Sabrina,Marshall,True
Jimmy Hall,193.3,Jimmy,Hall,True
Trevor Daniels,59.86,Trevor,Daniels,False
Kelli Wells,94.15,Kelli,Wells,False
Amanda Gay,27.71,Amanda,Gay,False
Lindsay Barnett,92.9,Lindsay,Barnett,False
Gregory Jones MD,221.91,Gregory,Jones,True
Gary Murphy,6.93,Gary,Murphy,False
Ashley Marsh,100.3,Ashley,Marsh,True
Nathan Archer,45.6,Nathan,Archer,False
Michael Jones,234.53,Michael,Jones,True
Diane Herrera,216.09,Diane,Herrera,True
Andrew Gibson,51.91,Andrew,Gibson,False
Tyler Morris MD,160.49,Tyler,Morris,True
Cassandra Lewis,170.15,Cassandra,Lewis,True
Ian Deleon,137.41,Ian,Deleon,True
Calvin Mcgrath,176.18,Calvin,Mcgrath,True
Michael Kline,221.27,Michael,Kline,True
Stephanie Lee,256.02,Stephanie,Lee,True
Jay Merritt,287.82,Jay,Merritt,True
Katherine Patrick,259.27,Katherine,Patrick,True
David Mckinney,232.12,David,Mckinney,True
Darren Hale,159.91,Darren,Hale,True
Jonathan Smith,138.0,Jonathan,Smith,True
Joseph Acosta,268.92,Joseph,Acosta,True
Samantha Miller,132.44,Samantha,Miller,True
John Frazier,162.35,John,Frazier,True
Eric Mejia,153.2,Eric,Mejia,True
Joshua Rodriguez,71.63,Joshua,Rodriguez,False
Lisa Ramirez,79.92,Lisa,Ramirez,False
Larry Cox,282.26,Larry,Cox,True
Renee Oneal,290.22,Renee,Oneal,True
Bryan Espinoza,167.98,Bryan,Espinoza,True
Christina Suarez,45.92,Christina,Suarez,False
Brandi Flores,171.65,Brandi,Flores,True
Jackie Bates,68.06,Jackie,Bates,False
Darrell White,23.19,Darrell,White,False
James Johnson,78.21,James,Johnson,False
Kelly Wood,149.86,Kelly,Wood,True
Lisa Schultz,153.59,Lisa,Schultz,True
James Rodriguez,167.91,James,Rodriguez,True
Jessica Hughes,207.03,Jessica,Hughes,True
Kimberly Reid,231.33,Kimberly,Reid,True
William Young,289.48,William,Young,True
Robert Zuniga,145.77,Robert,Zuniga,True
Caroline Rodriguez,157.94,Caroline,Rodriguez,True
Robert Ortega,93.61,Robert,Ortega,False
Monique Sharp,107.85,Monique,Sharp,True
Antonio Smith,223.12,Antonio,Smith,True
Patricia Flynn,13.76,Patricia,Flynn,False
Teresa Ruiz,278.59,Teresa,Ruiz,True
Madison Mejia,179.62,Madison,Mejia,True
Lindsey Santos,173.44,Lindsey,Santos,True
Savannah Smith,77.75,Savannah,Smith,False
Kimberly Roberts,100.44,Kimberly,Roberts,True
David Dominguez,48.63,David,Dominguez,False
Brittany Joyce,259.97,Brittany,Joyce,True
Diana Bryant,208.59,Diana,Bryant,True
James Bailey,116.11,James,Bailey,True
Mary Perry,79.34,Mary,Perry,False
Sarah Baker,68.36,Sarah,Baker,False
Teresa Rios,110.0,Teresa,Rios,True
Marcus Wilson,284.02,Marcus,Wilson,True
Rodney Hansen,72.95,Rodney,Hansen,False
Crystal Jones,231.17,Crystal,Jones,True
Frank Gonzalez,78.93,Frank,Gonzalez,False
Billy Mcneil,270.45,Billy,Mcneil,True
Sabrina Carter,37.81,Sabrina,Carter,False
Lisa Smith,116.02,Lisa,Smith,True
Daniel Gutierrez,177.73,Daniel,Gutierrez,True
Jennifer Johnson,248.57,Jennifer,Johnson,True
Tammy Harris,292.54,Tammy,Harris,True
Aaron Brown,286.97,Aaron,Brown,True
Dominique Reynolds,35.33,Dominique,Reynolds,False
Brad Shaw,77.23,Brad,Shaw,False
Jennifer Marks,214.12,Jennifer,Marks,True
Sara Scott,63.34,Sara,Scott,False
Dr. Richard Walker,10.26,Dr.,Richard,False
Justin Williams,98.37,Justin,Williams,False
Richard White,246.08,Richard,White,True
Amber Haynes,92.71,Amber,Haynes,False
Dale Cunningham,185.23,Dale,Cunningham,True
Gina Anderson,180.97,Gina,Anderson,True
Amber Gonzalez,104.2,Amber,Gonzalez,True
Kathleen Flynn,225.2,Kathleen,Flynn,True
Brian Contreras,133.72,Brian,Contreras,True
Brittney Cannon,237.03,Brittney,Cannon,True
Penny Smith,119.78,Penny,Smith,True
Tanya Barajas,154.12,Tanya,Barajas,True
Valerie Thompson,181.99,Valerie,Thompson,True
Ashley Frost,55.18,Ashley,Frost,False
Sean Deleon,281.02,Sean,Deleon,True
Samantha Rasmussen,167.55,Samantha,Rasmussen,True
Gary Hicks,268.58,Gary,Hicks,True
Mr. David Walker,122.17,Mr.,David,True
Mary Preston,120.1,Mary,Preston,True
Kelly Key,275.16,Kelly,Key,True
Tracy Preston,214.19,Tracy,Preston,True
Erica Weber,28.03,Erica,Weber,False
Amanda Campbell,179.58,Amanda,Campbell,True
Tiffany Keller,55.71,Tiffany,Keller,False
Pamela Marshall,103.15,Pamela,Marshall,True
Dawn Miranda,66.16,Dawn,Miranda,False
Anna Butler,57.17,Anna,Butler,False
Christopher Martin,16.54,Christopher,Martin,False
Vincent Martin,169.36,Vincent,Martin,True
Mason George,258.53,Mason,George,True
Marissa Avery,275.73,Marissa,Avery,True
Maurice Morgan,257.2,Maurice,Morgan,True
Sonia Lopez,207.25,Sonia,Lopez,True
Mark Richards,187.89,Mark,Richards,True
Norma Smith,243.07,Norma,Smith,True
Brandy Villanueva,210.42,Brandy,Villanueva,True
David Stevens,217.39,David,Stevens,True
Alexis Kim,273.43,Alexis,Kim,True
Roy Russo,149.82,Roy,Russo,True
Tony Crawford,109.76,Tony,Crawford,True
Carolyn Richardson,100.47,Carolyn,Richardson,True
Alan Reyes,6.14,Alan,Reyes,False
Courtney Jensen,142.17,Courtney,Jensen,True
Randy Sullivan,75.73,Randy,Sullivan,False
Ryan Love,148.06,Ryan,Love,True
Kathy Valenzuela,173.54,Kathy,Valenzuela,True
Erica Pruitt,212.55,Erica,Pruitt,True
Natalie Flores,47.71,Natalie,Flores,False
Eileen Thomas,34.08,Eileen,Thomas,False
Kimberly Thompson,231.9,Kimberly,Thompson,True
Suzanne Hernandez,106.89,Suzanne,Hernandez,True
William Hopkins,115.81,William,Hopkins,True
Martin Compton,86.43,Martin,Compton,False
Eric Hicks,144.11,Eric,Hicks,True
Madeline Preston,277.71,Madeline,Preston,True
Mary Carroll,283.95,Mary,Carroll,True
Holly Skinner,119.68,Holly,Skinner,True
Lawrence Jones,6.61,Lawrence,Jones,False
Tina Norton,184.81,Tina,Norton,True
April Jones,43.88,April,Jones,False
Jessica Gutierrez,168.49,Jessica,Gutierrez,True
